u,v,key,name,highway,oneway,length,speed_kph,travel_time,traffic_volume,PCU,capacity,vc_ratio,congested_time,congestion_class,delay_sec,speed_efficiency,highway_code,length_norm,speed_kph_norm,travel_time_norm,traffic_volume_norm,PCU_norm,capacity_norm,vc_ratio_norm,congested_time_norm,u_lat,u_lon,v_lat,v_lon,u_name,v_name
1,7,0,Hospital Link,secondary,0,1200,30.0,144.0,700,595,1800.0,0.389,144.49,free,0.4900000000000091,0.9966087618520313,4,0.0882,0.1176,0.0777,0.2532,0.1786,0.0,0.6247,0.0789,13.3537,74.7957,13.3501,74.7942,KMC Hospital Jn.,Manipal Hospital
7,1,0,Hospital Link,secondary,0,1200,30.0,144.0,700,595,1800.0,0.389,144.49,free,0.4900000000000091,0.9966087618520313,4,0.0882,0.1176,0.0777,0.2532,0.1786,0.0,0.6247,0.0789,13.3501,74.7942,13.3537,74.7957,Manipal Hospital,KMC Hospital Jn.
2,3,0,MIT Access Rd,secondary,0,2000,30.0,240.0,500,425,1800.0,0.278,240.21,free,0.21000000000000796,0.9991257649556639,4,0.3235,0.1176,0.5955,0.1519,0.1071,0.0,0.3753,0.5948,13.351,74.7933,13.349,74.792,Manipal Town Hall,MIT Manipal Gate
3,2,0,MIT Access Rd,secondary,0,2000,30.0,240.0,500,425,1800.0,0.278,240.21,free,0.21000000000000796,0.9991257649556639,4,0.3235,0.1176,0.5955,0.1519,0.1071,0.0,0.3753,0.5948,13.349,74.792,13.351,74.7933,MIT Manipal Gate,Manipal Town Hall
2,9,0,Kasturba Rd,secondary,0,1800,35.0,185.14,700,595,1800.0,0.389,185.78,free,0.6400000000000148,0.9965704443043231,4,0.2647,0.2353,0.2996,0.2532,0.1786,0.0,0.6247,0.3014,13.351,74.7933,13.3468,74.7946,Manipal Town Hall,Kasturba Hospital
9,2,0,Kasturba Rd,secondary,0,1800,35.0,185.14,700,595,1800.0,0.389,185.78,free,0.6400000000000148,0.9965704443043231,4,0.2647,0.2353,0.2996,0.2532,0.1786,0.0,0.6247,0.3014,13.3468,74.7946,13.351,74.7933,Kasturba Hospital,Manipal Town Hall
3,16,0,MIT Campus Rd,residential,0,1500,25.0,216.0,200,170,1800.0,0.111,216.0,free,0.0,1.0,2,0.1765,0.0,0.466,0.0,0.0,0.0,0.0,0.4643,13.349,74.792,13.3472,74.7908,MIT Manipal Gate,Manipal End Pt
16,3,0,MIT Campus Rd,residential,0,1500,25.0,216.0,200,170,1800.0,0.111,216.0,free,0.0,1.0,2,0.1765,0.0,0.466,0.0,0.0,0.0,0.0,0.4643,13.3472,74.7908,13.349,74.792,Manipal End Pt,MIT Manipal Gate
5,6,0,Indrali Road,tertiary,0,2500,40.0,225.0,950,807,1800.0,0.528,227.62,moderate,2.6200000000000045,0.988489587909674,3,0.4706,0.3529,0.5146,0.3797,0.2676,0.0,0.9371,0.5269,13.3381,74.7536,13.3606,74.7781,SC Road Jn.,Indrali Cross
6,5,0,Indrali Road,tertiary,0,2500,40.0,225.0,950,807,1800.0,0.528,227.62,moderate,2.6200000000000045,0.988489587909674,3,0.4706,0.3529,0.5146,0.3797,0.2676,0.0,0.9371,0.5269,13.3606,74.7781,13.3381,74.7536,Indrali Cross,SC Road Jn.
5,11,0,Kalsanka Link,tertiary,0,3000,45.0,240.0,800,680,1800.0,0.444,241.4,moderate,1.4000000000000057,0.9942004971002485,3,0.6176,0.4706,0.5955,0.3038,0.2143,0.0,0.7483,0.6012,13.3381,74.7536,13.3634,74.7839,SC Road Jn.,Kalsanka Jn.
11,5,0,Kalsanka Link,tertiary,0,3000,45.0,240.0,800,680,1800.0,0.444,241.4,moderate,1.4000000000000057,0.9942004971002485,3,0.6176,0.4706,0.5955,0.3038,0.2143,0.0,0.7483,0.6012,13.3634,74.7839,13.3381,74.7536,Kalsanka Jn.,SC Road Jn.
6,10,0,NH-66 Bypass,motorway,1,2800,60.0,168.0,2175,1870,5400.0,0.407,168.69,moderate,0.6899999999999977,0.9959096567668504,7,0.5588,0.8235,0.2071,1.0,0.7143,1.0,0.6652,0.2094,13.3606,74.7781,13.3284,74.7781,Indrali Cross,NH-66 Udupi
6,13,0,NH-66 North,motorway,1,4000,67.5,205.71,2175,2550,5400.0,0.556,208.65,moderate,2.9399999999999977,1.0,7,0.9118,1.0,0.4105,1.0,1.0,1.0,1.0,0.4247,13.3606,74.7781,13.3136,74.8018,Indrali Cross,Padubidri Jn.
7,14,0,Malpe Link,secondary,0,2500,30.0,300.0,500,425,1800.0,0.278,300.27,free,0.2699999999999818,0.9991008092716557,4,0.4706,0.1176,0.9191,0.1519,0.1071,0.0,0.3753,0.9184,13.3501,74.7942,13.3569,74.7074,Manipal Hospital,Malpe Beach Rd
14,7,0,Malpe Link,secondary,0,2500,30.0,300.0,500,425,1800.0,0.278,300.27,free,0.2699999999999818,0.9991008092716557,4,0.4706,0.1176,0.9191,0.1519,0.1071,0.0,0.3753,0.9184,13.3569,74.7074,13.3501,74.7942,Malpe Beach Rd,Manipal Hospital
9,11,0,Northern Bypass,tertiary,0,2800,35.0,288.0,550,467,1800.0,0.306,288.38,free,0.37999999999999545,0.9986822941951593,3,0.5588,0.2353,0.8544,0.1772,0.1248,0.0,0.4382,0.8543,13.3468,74.7946,13.3634,74.7839,Kasturba Hospital,Kalsanka Jn.
11,9,0,Northern Bypass,tertiary,0,2800,35.0,288.0,550,467,1800.0,0.306,288.38,free,0.37999999999999545,0.9986822941951593,3,0.5588,0.2353,0.8544,0.1772,0.1248,0.0,0.4382,0.8543,13.3634,74.7839,13.3468,74.7946,Kalsanka Jn.,Kasturba Hospital
10,13,0,NH-66 Express,motorway,1,3500,67.5,180.0,2175,2380,5400.0,0.519,181.95,moderate,1.9499999999999886,1.0,7,0.7647,1.0,0.2718,1.0,0.9286,1.0,0.9169,0.2808,13.3284,74.7781,13.3136,74.8018,NH-66 Udupi,Padubidri Jn.
10,12,0,Katapadi Link,primary,0,2200,55.0,144.0,1800,1530,3600.0,0.5,145.35,moderate,1.3499999999999943,0.9907120743034057,5,0.3824,0.7059,0.0777,0.8101,0.5714,0.5,0.8742,0.0836,13.3284,74.7781,13.296,74.7861,NH-66 Udupi,Katapadi Jn.
12,10,0,Katapadi Link,primary,0,2200,55.0,144.0,1800,1530,3600.0,0.5,145.35,moderate,1.3499999999999943,0.9907120743034057,5,0.3824,0.7059,0.0777,0.8101,0.5714,0.5,0.8742,0.0836,13.296,74.7861,13.3284,74.7781,Katapadi Jn.,NH-66 Udupi
11,19,0,NH-66 Shirva,motorway,1,4300,67.5,231.43,2175,2125,5400.0,0.463,233.02,moderate,1.5900000000000034,0.9841787543272394,7,1.0,1.0,0.5492,1.0,0.8214,1.0,0.791,0.556,13.3634,74.7839,13.3716,74.8136,Kalsanka Jn.,Shirva Jn.
12,17,0,Saibrakatte Rd,secondary,0,1800,35.0,185.14,900,765,1800.0,0.5,186.88,moderate,1.740000000000009,0.9907045009784736,4,0.2647,0.2353,0.2996,0.3544,0.25,0.0,0.8742,0.3074,13.296,74.7861,13.2988,74.7972,Katapadi Jn.,Saibrakatte Jn.
17,12,0,Saibrakatte Rd,secondary,0,1800,35.0,185.14,900,765,1800.0,0.5,186.88,moderate,1.740000000000009,0.9907045009784736,4,0.2647,0.2353,0.2996,0.3544,0.25,0.0,0.8742,0.3074,13.2988,74.7972,13.296,74.7861,Saibrakatte Jn.,Katapadi Jn.
12,18,0,Brahmavar Rd,primary,0,2500,45.0,200.0,1200,1020,3600.0,0.333,200.37,free,0.37000000000000455,0.9981534161800668,5,0.4706,0.4706,0.3797,0.5063,0.3571,0.5,0.4989,0.3801,13.296,74.7861,13.2578,74.7887,Katapadi Jn.,Brahmavar Cross
18,12,0,Brahmavar Rd,primary,0,2500,45.0,200.0,1200,1020,3600.0,0.333,200.37,free,0.37000000000000455,0.9981534161800668,5,0.4706,0.4706,0.3797,0.5063,0.3571,0.5,0.4989,0.3801,13.2578,74.7887,13.296,74.7861,Brahmavar Cross,Katapadi Jn.
4,12,0,Katapadi Rd,primary,0,2500,45.0,200.0,1600,1360,3600.0,0.444,201.17,moderate,1.1699999999999875,0.994184023462743,5,0.4706,0.4706,0.3797,0.7089,0.5,0.5,0.7483,0.3844,13.3255,74.7467,13.296,74.7861,Udupi Railway Stn.,Katapadi Jn.
12,4,0,Katapadi Rd,primary,0,2500,45.0,200.0,1600,1360,3600.0,0.444,201.17,moderate,1.1699999999999875,0.994184023462743,5,0.4706,0.4706,0.3797,0.7089,0.5,0.5,0.7483,0.3844,13.296,74.7861,13.3255,74.7467,Katapadi Jn.,Udupi Railway Stn.
0,7,0,Direct Hospital Rd,secondary,0,2200,30.0,264.0,850,722,1800.0,0.472,265.97,moderate,1.9700000000000273,0.9925931496033386,4,0.3824,0.1176,0.7249,0.3291,0.2319,0.0,0.8112,0.7336,13.3409,74.7421,13.3501,74.7942,Udupi Bus Stand,Manipal Hospital
7,0,0,Direct Hospital Rd,secondary,0,2200,30.0,264.0,850,722,1800.0,0.472,265.97,moderate,1.9700000000000273,0.9925931496033386,4,0.3824,0.1176,0.7249,0.3291,0.2319,0.0,0.8112,0.7336,13.3501,74.7942,13.3409,74.7421,Manipal Hospital,Udupi Bus Stand
