u,v,key,name,highway,oneway,length,speed_kph,travel_time,traffic_volume,PCU,capacity,vc_ratio,congested_time,congestion_class,delay_sec,speed_efficiency,highway_code,length_norm,speed_kph_norm,travel_time_norm,traffic_volume_norm,PCU_norm,capacity_norm,vc_ratio_norm,congested_time_norm,u_lat,u_lon,v_lat,v_lon,u_name,v_name
10,8,0,Derebail Rd,primary,0,2500,50.0,180.0,2500,2125,3600.0,0.694,186.28,moderate,6.280000000000001,0.9662873094266696,5,0.3529,0.7143,0.2391,0.6,0.6,0.5,0.3638,0.2344,12.9,74.856,12.897,74.8601,NH-66 Mangaluru,Bondel
9,2,0,Collectors Gate Rd,tertiary,0,1000,25.0,144.0,1000,850,1800.0,0.556,146.06,moderate,2.0600000000000023,0.9858962070382036,3,0.0,0.0,0.087,0.0,0.0,0.0,0.0769,0.032,12.8801,74.8279,12.8724,74.834,Ladyhill,Pandeshwar
2,9,0,Collectors Gate Rd,tertiary,0,1000,25.0,144.0,1000,850,1800.0,0.556,146.06,moderate,2.0600000000000023,0.9858962070382036,3,0.0,0.0,0.087,0.0,0.0,0.0,0.0769,0.032,12.8724,74.834,12.8801,74.8279,Pandeshwar,Ladyhill
10,3,0,NH-66 City,motorway,1,4000,60.0,240.0,3000,2550,5400.0,0.556,243.43,moderate,3.430000000000007,0.9859097071026579,7,0.7059,1.0,0.4928,0.8,0.8,1.0,0.0769,0.5221,12.9,74.856,12.8829,74.8516,NH-66 Mangaluru,Kankanady
11,1,0,Falnir Rd,tertiary,0,1500,30.0,180.0,1400,1190,1800.0,0.778,189.88,heavy,9.879999999999995,0.947967137139246,3,0.1176,0.1429,0.2391,0.16,0.16,0.0,0.5385,0.2526,12.872,74.853,12.8693,74.8431,Falnir,Hampankatta
1,11,0,Falnir Rd,tertiary,0,1500,30.0,180.0,1400,1190,1800.0,0.778,189.88,heavy,9.879999999999995,0.947967137139246,3,0.1176,0.1429,0.2391,0.16,0.16,0.0,0.5385,0.2526,12.8693,74.8431,12.872,74.853,Hampankatta,Falnir
12,4,0,Gandhi Nagar Rd,secondary,0,1800,35.0,185.14,1500,1275,1800.0,0.833,198.54,heavy,13.400000000000006,0.9325216940810777,4,0.1882,0.2857,0.2609,0.2,0.2,0.0,0.6528,0.2962,12.864,74.838,12.8621,74.8472,Bejai,Kulshekhar
4,12,0,Gandhi Nagar Rd,secondary,0,1800,35.0,185.14,1500,1275,1800.0,0.833,198.54,heavy,13.400000000000006,0.9325216940810777,4,0.1882,0.2857,0.2609,0.2,0.2,0.0,0.6528,0.2962,12.8621,74.8472,12.864,74.838,Kulshekhar,Bejai
13,11,0,Bunt's Hostel Rd,tertiary,0,1200,30.0,144.0,1200,1020,1800.0,0.667,148.27,moderate,4.27000000000001,0.9712011870236731,3,0.0471,0.1429,0.087,0.08,0.08,0.0,0.3077,0.0431,12.875,74.844,12.872,74.853,Attavar,Falnir
11,13,0,Bunt's Hostel Rd,tertiary,0,1200,30.0,144.0,1200,1020,1800.0,0.667,148.27,moderate,4.27000000000001,0.9712011870236731,3,0.0471,0.1429,0.087,0.08,0.08,0.0,0.3077,0.0431,12.872,74.853,12.875,74.844,Falnir,Attavar
14,3,0,Bondel Rd,secondary,0,2000,35.0,205.71,1400,1190,1800.0,0.778,217.01,heavy,11.299999999999983,0.94794841580704,4,0.2353,0.2857,0.3478,0.16,0.16,0.0,0.5385,0.3891,12.88,74.865,12.8829,74.8516,Urwa,Kankanady
3,14,0,Bondel Rd,secondary,0,2000,35.0,205.71,1400,1190,1800.0,0.778,217.01,heavy,11.299999999999983,0.94794841580704,4,0.2353,0.2857,0.3478,0.16,0.16,0.0,0.5385,0.3891,12.8829,74.8516,12.88,74.865,Kankanady,Urwa
15,2,0,Kadri Rd,secondary,0,1800,35.0,185.14,1300,1105,1800.0,0.722,192.7,heavy,7.560000000000002,0.9607828601082364,4,0.1882,0.2857,0.2609,0.12,0.12,0.0,0.422,0.2668,12.88,74.84,12.8724,74.834,Kadri,Pandeshwar
2,15,0,Kadri Rd,secondary,0,1800,35.0,185.14,1300,1105,1800.0,0.722,192.7,heavy,7.560000000000002,0.9607828601082364,4,0.1882,0.2857,0.2609,0.12,0.12,0.0,0.422,0.2668,12.8724,74.834,12.88,74.84,Pandeshwar,Kadri
10,7,0,NH-66 Pumpwell,motorway,1,3500,60.0,210.0,2800,2380,5400.0,0.519,212.28,moderate,2.280000000000001,0.9892594686263425,7,0.5882,1.0,0.3659,0.72,0.72,1.0,0.0,0.3653,12.9,74.856,12.9281,74.8481,NH-66 Mangaluru,Bikarnakatte
0,4,0,Port Rd,secondary,0,3000,40.0,270.0,1600,1360,1800.0,0.889,295.28,heavy,25.279999999999973,0.9143863451639123,4,0.4706,0.4286,0.6196,0.24,0.24,0.0,0.7692,0.7832,12.8707,74.8428,12.8621,74.8472,Mangaluru Central Stn,Kulshekhar
4,0,0,Port Rd,secondary,0,3000,40.0,270.0,1600,1360,1800.0,0.889,295.28,heavy,25.279999999999973,0.9143863451639123,4,0.4706,0.4286,0.6196,0.24,0.24,0.0,0.7692,0.7832,12.8621,74.8472,12.8707,74.8428,Kulshekhar,Mangaluru Central Stn
