u,v,key,name,highway,oneway,length,speed_kph,travel_time,traffic_volume,PCU,capacity,vc_ratio,congested_time,congestion_class,delay_sec,speed_efficiency,highway_code,length_norm,speed_kph_norm,travel_time_norm,traffic_volume_norm,PCU_norm,capacity_norm,vc_ratio_norm,congested_time_norm,u_lat,u_lon,v_lat,v_lon,u_name,v_name
3,17,0,Sampige Rd,secondary,0,3000,40.0,270.0,1500,1275,1800.0,0.833,289.53,heavy,19.529999999999973,0.9325458501709669,4,0.313,0.3158,0.3,0.1429,0.1429,0.0,0.4747,0.3476,12.9767,77.5713,13.0034,77.5696,Majestic Bus Stand,Malleshwaram
17,3,0,Sampige Rd,secondary,0,3000,40.0,270.0,1500,1275,1800.0,0.833,289.53,heavy,19.529999999999973,0.9325458501709669,4,0.313,0.3158,0.3,0.1429,0.1429,0.0,0.4747,0.3476,13.0034,77.5696,12.9767,77.5713,Malleshwaram,Majestic Bus Stand
4,14,0,KH Rd,secondary,0,3200,35.0,329.14,2200,1870,1800.0,1.1395,439.32,gridlock,110.18,0.7492098177703205,4,0.3478,0.2105,0.4533,0.3429,0.3429,0.0,1.0,0.7786,12.963,77.5757,12.925,77.5838,KR Market,Jayanagar
14,4,0,KH Rd,secondary,0,3200,35.0,329.14,2200,1870,1800.0,1.1395,439.32,gridlock,110.18,0.7492098177703205,4,0.3478,0.2105,0.4533,0.3429,0.3429,0.0,1.0,0.7786,12.925,77.5838,12.963,77.5757,Jayanagar,KR Market
4,19,0,Palace Rd,tertiary,0,2000,30.0,240.0,1200,1020,1800.0,0.667,247.11,moderate,7.110000000000014,0.9712273886123588,3,0.1391,0.1053,0.2222,0.0571,0.0571,0.0,0.1902,0.2255,12.963,77.5757,12.9584,77.5641,KR Market,Chamrajpet
19,4,0,Palace Rd,tertiary,0,2000,30.0,240.0,1200,1020,1800.0,0.667,247.11,moderate,7.110000000000014,0.9712273886123588,3,0.1391,0.1053,0.2222,0.0571,0.0571,0.0,0.1902,0.2255,12.9584,77.5641,12.963,77.5757,Chamrajpet,KR Market
5,12,0,Whitefield Rd,primary,0,5000,50.0,360.0,3000,2550,3600.0,0.833,386.04,heavy,26.04000000000002,0.9325458501709667,5,0.6609,0.5263,0.5333,0.5714,0.5714,0.5,0.4747,0.6253,12.9698,77.75,12.9591,77.6974,Whitefield,Marathahalli
12,5,0,Whitefield Rd,primary,0,5000,50.0,360.0,3000,2550,3600.0,0.833,386.04,heavy,26.04000000000002,0.9325458501709667,5,0.6609,0.5263,0.5333,0.5714,0.5714,0.5,0.4747,0.6253,12.9591,77.6974,12.9698,77.75,Marathahalli,Whitefield
5,8,0,Airport Rd,primary,0,6000,60.0,360.0,2800,2380,3600.0,0.778,379.76,heavy,19.75999999999999,0.947967137139246,5,0.8348,0.7368,0.5333,0.5143,0.5143,0.5,0.3805,0.6072,12.9698,77.75,12.9784,77.6408,Whitefield,Indiranagar
8,5,0,Airport Rd,primary,0,6000,60.0,360.0,2800,2380,3600.0,0.778,379.76,heavy,19.75999999999999,0.947967137139246,5,0.8348,0.7368,0.5333,0.5143,0.5143,0.5,0.3805,0.6072,12.9784,77.6408,12.9698,77.75,Indiranagar,Whitefield
6,13,0,Electronic City Phase,motorway,1,6950,72.5,315.0,3800,3230,5400.0,0.704,326.59,heavy,11.589999999999975,1.0,7,1.0,1.0,0.4167,0.8,0.8,1.0,0.2536,0.4542,12.8399,77.677,12.9116,77.6389,Electronic City,HSR Layout
7,13,0,Sarjapur Rd,primary,0,4500,45.0,360.0,2500,2125,3600.0,0.694,372.56,moderate,12.560000000000002,0.9662873094266696,5,0.5739,0.4211,0.5333,0.4286,0.4286,0.5,0.2365,0.5865,12.9352,77.6245,12.9116,77.6389,Koramangala,HSR Layout
13,7,0,Sarjapur Rd,primary,0,4500,45.0,360.0,2500,2125,3600.0,0.694,372.56,moderate,12.560000000000002,0.9662873094266696,5,0.5739,0.4211,0.5333,0.4286,0.4286,0.5,0.2365,0.5865,12.9116,77.6389,12.9352,77.6245,HSR Layout,Koramangala
7,15,0,BTM Rd,secondary,0,1500,35.0,154.29,1600,1360,1800.0,0.889,168.73,heavy,14.439999999999998,0.9143940869182381,4,0.0522,0.2105,0.0,0.1714,0.1714,0.0,0.5707,0.0,12.9352,77.6245,12.9165,77.6101,Koramangala,BTM Layout
15,7,0,BTM Rd,secondary,0,1500,35.0,154.29,1600,1360,1800.0,0.889,168.73,heavy,14.439999999999998,0.9143940869182381,4,0.0522,0.2105,0.0,0.1714,0.1714,0.0,0.5707,0.0,12.9165,77.6101,12.9352,77.6245,BTM Layout,Koramangala
8,18,0,CMH Rd,tertiary,0,1800,30.0,216.0,1400,1190,1800.0,0.778,227.86,heavy,11.860000000000014,0.9479504959185464,3,0.1043,0.1053,0.16,0.1143,0.1143,0.0,0.3805,0.1701,12.9784,77.6408,12.9609,77.6387,Indiranagar,Domlur
18,8,0,CMH Rd,tertiary,0,1800,30.0,216.0,1400,1190,1800.0,0.778,227.86,heavy,11.860000000000014,0.9479504959185464,3,0.1043,0.1053,0.16,0.1143,0.1143,0.0,0.3805,0.1701,12.9609,77.6387,12.9784,77.6408,Domlur,Indiranagar
9,14,0,Banashankari Rd,secondary,0,2800,35.0,288.0,1800,1530,1800.0,1.0,331.2,gridlock,43.19999999999999,0.8695652173913043,4,0.2783,0.2105,0.3467,0.2286,0.2286,0.0,0.7609,0.4675,12.9255,77.5468,12.925,77.5838,Banashankari,Jayanagar
14,9,0,Banashankari Rd,secondary,0,2800,35.0,288.0,1800,1530,1800.0,1.0,331.2,gridlock,43.19999999999999,0.8695652173913043,4,0.2783,0.2105,0.3467,0.2286,0.2286,0.0,0.7609,0.4675,12.925,77.5838,12.9255,77.5468,Jayanagar,Banashankari
9,16,0,Vijayanagar Rd,secondary,0,3500,40.0,315.0,1600,1360,1800.0,0.889,344.5,heavy,29.5,0.9143686502177069,4,0.4,0.3158,0.4167,0.1714,0.1714,0.0,0.5707,0.5058,12.9255,77.5468,12.9718,77.5337,Banashankari,Vijayanagar
16,9,0,Vijayanagar Rd,secondary,0,3500,40.0,315.0,1600,1360,1800.0,0.889,344.5,heavy,29.5,0.9143686502177069,4,0.4,0.3158,0.4167,0.1714,0.1714,0.0,0.5707,0.5058,12.9718,77.5337,12.9255,77.5468,Vijayanagar,Banashankari
10,17,0,Margosa Rd,secondary,0,2000,35.0,205.71,1300,1105,1800.0,0.722,214.11,heavy,8.400000000000006,0.9607878460337477,4,0.1391,0.2105,0.1333,0.0857,0.0857,0.0,0.2845,0.1306,12.9927,77.5559,13.0034,77.5696,Rajajinagar,Malleshwaram
17,10,0,Margosa Rd,secondary,0,2000,35.0,205.71,1300,1105,1800.0,0.722,214.11,heavy,8.400000000000006,0.9607878460337477,4,0.1391,0.2105,0.1333,0.0857,0.0857,0.0,0.2845,0.1306,13.0034,77.5696,12.9927,77.5559,Malleshwaram,Rajajinagar
11,17,0,Chord Rd,primary,0,3800,50.0,273.6,2500,2125,3600.0,0.694,283.14,moderate,9.539999999999964,0.9663064208518755,5,0.4522,0.5263,0.3093,0.4286,0.4286,0.5,0.2365,0.3292,13.0213,77.5471,13.0034,77.5696,Yeshwanthpur,Malleshwaram
17,11,0,Chord Rd,primary,0,3800,50.0,273.6,2500,2125,3600.0,0.694,283.14,moderate,9.539999999999964,0.9663064208518755,5,0.4522,0.5263,0.3093,0.4286,0.4286,0.5,0.2365,0.3292,13.0034,77.5696,13.0213,77.5471,Malleshwaram,Yeshwanthpur
12,5,0,ITPL Rd,primary,0,4000,50.0,288.0,2800,2380,3600.0,0.778,303.81,heavy,15.810000000000002,0.9479608966130146,5,0.487,0.5263,0.3467,0.5143,0.5143,0.5,0.3805,0.3887,12.9591,77.6974,12.9698,77.75,Marathahalli,Whitefield
5,12,0,ITPL Rd,primary,0,4000,50.0,288.0,2800,2380,3600.0,0.778,303.81,heavy,15.810000000000002,0.9479608966130146,5,0.487,0.5263,0.3467,0.5143,0.5143,0.5,0.3805,0.3887,12.9698,77.75,12.9591,77.6974,Whitefield,Marathahalli
13,15,0,Outer Ring Rd South,primary,0,2500,45.0,200.0,2200,1870,3600.0,0.611,204.18,moderate,4.180000000000007,0.9795278675678323,5,0.2261,0.4211,0.1185,0.3429,0.3429,0.5,0.0943,0.102,12.9116,77.6389,12.9165,77.6101,HSR Layout,BTM Layout
15,13,0,Outer Ring Rd South,primary,0,2500,45.0,200.0,2200,1870,3600.0,0.611,204.18,moderate,4.180000000000007,0.9795278675678323,5,0.2261,0.4211,0.1185,0.3429,0.3429,0.5,0.0943,0.102,12.9165,77.6101,12.9116,77.6389,BTM Layout,HSR Layout
14,9,0,80 Feet Rd,secondary,0,3000,35.0,308.57,1700,1445,1800.0,0.944,345.4,heavy,36.829999999999984,0.8933741417817852,4,0.313,0.2105,0.4,0.2,0.2,0.0,0.665,0.5084,12.925,77.5838,12.9255,77.5468,Jayanagar,Banashankari
9,14,0,80 Feet Rd,secondary,0,3000,35.0,308.57,1700,1445,1800.0,0.944,345.4,heavy,36.829999999999984,0.8933741417817852,4,0.313,0.2105,0.4,0.2,0.2,0.0,0.665,0.5084,12.9255,77.5468,12.925,77.5838,Banashankari,Jayanagar
15,13,0,Sarjapur Link,secondary,0,2000,35.0,205.71,1500,1275,1800.0,0.833,220.6,heavy,14.889999999999986,0.9325216940810777,4,0.1391,0.2105,0.1333,0.1429,0.1429,0.0,0.4747,0.1493,12.9165,77.6101,12.9116,77.6389,BTM Layout,HSR Layout
13,15,0,Sarjapur Link,secondary,0,2000,35.0,205.71,1500,1275,1800.0,0.833,220.6,heavy,14.889999999999986,0.9325216940810777,4,0.1391,0.2105,0.1333,0.1429,0.1429,0.0,0.4747,0.1493,12.9116,77.6389,12.9165,77.6101,HSR Layout,BTM Layout
16,3,0,Magadi Rd,primary,0,4500,50.0,324.0,2200,1870,3600.0,0.611,330.78,moderate,6.779999999999973,0.9795029929258118,5,0.5739,0.5263,0.44,0.3429,0.3429,0.5,0.0943,0.4663,12.9718,77.5337,12.9767,77.5713,Vijayanagar,Majestic Bus Stand
3,16,0,Magadi Rd,primary,0,4500,50.0,324.0,2200,1870,3600.0,0.611,330.78,moderate,6.779999999999973,0.9795029929258118,5,0.5739,0.5263,0.44,0.3429,0.3429,0.5,0.0943,0.4663,12.9767,77.5713,12.9718,77.5337,Majestic Bus Stand,Vijayanagar
17,10,0,Sirsi Rd,secondary,0,2500,35.0,257.14,1400,1190,1800.0,0.778,271.26,heavy,14.120000000000005,0.9479571523367144,4,0.2261,0.2105,0.2667,0.1143,0.1143,0.0,0.3805,0.295,13.0034,77.5696,12.9927,77.5559,Malleshwaram,Rajajinagar
10,17,0,Sirsi Rd,secondary,0,2500,35.0,257.14,1400,1190,1800.0,0.778,271.26,heavy,14.120000000000005,0.9479571523367144,4,0.2261,0.2105,0.2667,0.1143,0.1143,0.0,0.3805,0.295,12.9927,77.5559,13.0034,77.5696,Rajajinagar,Malleshwaram
18,8,0,Airport Rd Extn,secondary,0,2200,40.0,198.0,1600,1360,1800.0,0.889,216.54,heavy,18.539999999999992,0.914380714879468,4,0.1739,0.3158,0.1133,0.1714,0.1714,0.0,0.5707,0.1376,12.9609,77.6387,12.9784,77.6408,Domlur,Indiranagar
8,18,0,Airport Rd Extn,secondary,0,2200,40.0,198.0,1600,1360,1800.0,0.889,216.54,heavy,18.539999999999992,0.914380714879468,4,0.1739,0.3158,0.1133,0.1714,0.1714,0.0,0.5707,0.1376,12.9784,77.6408,12.9609,77.6387,Indiranagar,Domlur
19,4,0,Chickpete Rd,tertiary,0,1200,25.0,172.8,1000,850,1800.0,0.556,175.27,moderate,2.469999999999999,0.9859074570662406,3,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0188,12.9584,77.5641,12.963,77.5757,Chamrajpet,KR Market
4,19,0,Chickpete Rd,tertiary,0,1200,25.0,172.8,1000,850,1800.0,0.556,175.27,moderate,2.469999999999999,0.9859074570662406,3,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0188,12.963,77.5757,12.9584,77.5641,KR Market,Chamrajpet
0,3,0,MG Rd - Brigade Rd,primary,0,2800,45.0,224.0,3000,2550,3600.0,0.833,240.2,heavy,16.19999999999999,0.93255620316403,5,0.2783,0.4211,0.1807,0.5714,0.5714,0.5,0.4747,0.2057,12.9757,77.6011,12.9767,77.5713,MG Road,Majestic Bus Stand
3,0,0,MG Rd - Brigade Rd,primary,0,2800,45.0,224.0,3000,2550,3600.0,0.833,240.2,heavy,16.19999999999999,0.93255620316403,5,0.2783,0.4211,0.1807,0.5714,0.5714,0.5,0.4747,0.2057,12.9767,77.5713,12.9757,77.6011,Majestic Bus Stand,MG Road
2,10,0,Hebbal Rd,primary,0,3500,50.0,252.0,2800,2380,3600.0,0.778,265.83,heavy,13.829999999999984,0.9479742692698342,5,0.4,0.5263,0.2533,0.5143,0.5143,0.5,0.3805,0.2794,13.0358,77.597,12.9927,77.5559,Hebbal Flyover,Rajajinagar
10,2,0,Hebbal Rd,primary,0,3500,50.0,252.0,2800,2380,3600.0,0.778,265.83,heavy,13.829999999999984,0.9479742692698342,5,0.4,0.5263,0.2533,0.5143,0.5143,0.5,0.3805,0.2794,12.9927,77.5559,13.0358,77.597,Rajajinagar,Hebbal Flyover
