u,v,key,name,highway,oneway,length,speed_kph,travel_time,traffic_volume,PCU,capacity,vc_ratio,congested_time,congestion_class,delay_sec,speed_efficiency,highway_code,length_norm,speed_kph_norm,travel_time_norm,traffic_volume_norm,PCU_norm,capacity_norm,vc_ratio_norm,congested_time_norm,u_lat,u_lon,v_lat,v_lon,u_name,v_name
7,11,0,Vatva Rd,secondary,0,6000,50.0,432.0,2800,2380,1800.0,1.556,811.42,gridlock,379.41999999999996,0.5323999901407409,4,0.6364,0.4,0.5625,0.5882,0.5882,0.0,0.8312,0.955,22.998,72.607,22.956,72.632,Maninagar,Vatva GIDC
11,7,0,Vatva Rd,secondary,0,6000,50.0,432.0,2800,2380,1800.0,1.556,811.42,gridlock,379.41999999999996,0.5323999901407409,4,0.6364,0.4,0.5625,0.5882,0.5882,0.0,0.8312,0.955,22.956,72.632,22.998,72.607,Vatva GIDC,Maninagar
8,12,0,Chandkheda Rd,secondary,0,4000,45.0,320.0,2000,1700,1800.0,1.111,393.16,gridlock,73.16000000000003,0.8139179977617256,4,0.2727,0.2,0.2708,0.1176,0.1176,0.0,0.4928,0.2544,23.106,72.525,23.11,72.597,Gota,Chandkheda
12,8,0,Chandkheda Rd,secondary,0,4000,45.0,320.0,2000,1700,1800.0,1.111,393.16,gridlock,73.16000000000003,0.8139179977617256,4,0.2727,0.2,0.2708,0.1176,0.1176,0.0,0.4928,0.2544,23.11,72.597,23.106,72.525,Chandkheda,Gota
9,3,0,Prahlad Nagar Rd,secondary,0,2500,40.0,225.0,2000,1700,1800.0,1.111,276.44,gridlock,51.44,0.8139198379395166,4,0.0,0.0,0.0234,0.1176,0.1176,0.0,0.4928,0.0589,23.02,72.509,23.0367,72.5266,Prahlad Nagar,Vastrapur
3,9,0,Prahlad Nagar Rd,secondary,0,2500,40.0,225.0,2000,1700,1800.0,1.111,276.44,gridlock,51.44,0.8139198379395166,4,0.0,0.0,0.0234,0.1176,0.1176,0.0,0.4928,0.0589,23.0367,72.5266,23.02,72.509,Vastrapur,Prahlad Nagar
10,6,0,Naroda-Maninagar,secondary,0,8000,55.0,523.64,3000,2550,1800.0,1.667,838.285,gridlock,314.645,0.6246519544502928,4,1.0,0.6,0.8011,0.7059,0.7059,0.0,0.9156,1.0,23.0737,72.5797,23.086,72.632,Sabarmati,Naroda
6,10,0,Naroda-Maninagar,secondary,0,8000,55.0,523.64,3000,2550,1800.0,1.667,838.285,gridlock,314.645,0.6246519544502928,4,1.0,0.6,0.8011,0.7059,0.7059,0.0,0.9156,1.0,23.086,72.632,23.0737,72.5797,Naroda,Sabarmati
11,7,0,GIDC Rd,secondary,0,4000,45.0,320.0,2200,1870,1800.0,1.222,427.11,gridlock,107.11000000000001,0.749221512022664,4,0.2727,0.2,0.2708,0.2353,0.2353,0.0,0.5772,0.3113,22.956,72.632,22.998,72.607,Vatva GIDC,Maninagar
7,11,0,GIDC Rd,secondary,0,4000,45.0,320.0,2200,1870,1800.0,1.222,427.11,gridlock,107.11000000000001,0.749221512022664,4,0.2727,0.2,0.2708,0.2353,0.2353,0.0,0.5772,0.3113,22.998,72.607,22.956,72.632,Maninagar,Vatva GIDC
12,6,0,Chandkheda-Naroda,secondary,0,3000,40.0,270.0,2000,1700,1800.0,1.111,331.73,gridlock,61.73000000000002,0.8139149308172309,4,0.0909,0.0,0.1406,0.1176,0.1176,0.0,0.4928,0.1515,23.11,72.597,23.086,72.632,Chandkheda,Naroda
6,12,0,Chandkheda-Naroda,secondary,0,3000,40.0,270.0,2000,1700,1800.0,1.111,331.73,gridlock,61.73000000000002,0.8139149308172309,4,0.0909,0.0,0.1406,0.1176,0.1176,0.0,0.4928,0.1515,23.086,72.632,23.11,72.597,Naroda,Chandkheda
13,3,0,Thaltej-Vastrapur,secondary,0,2500,40.0,225.0,1800,1530,1800.0,1.0,258.75,gridlock,33.75,0.8695652173913044,4,0.0,0.0,0.0234,0.0,0.0,0.0,0.4084,0.0293,23.051,72.507,23.0367,72.5266,Thaltej,Vastrapur
3,13,0,Thaltej-Vastrapur,secondary,0,2500,40.0,225.0,1800,1530,1800.0,1.0,258.75,gridlock,33.75,0.8695652173913044,4,0.0,0.0,0.0234,0.0,0.0,0.0,0.4084,0.0293,23.0367,72.5266,23.051,72.507,Vastrapur,Thaltej
0,7,0,Maninagar Rd,secondary,0,5000,50.0,360.0,2800,2380,1800.0,1.556,676.18,gridlock,316.17999999999995,0.5324026146883967,4,0.4545,0.4,0.375,0.5882,0.5882,0.0,0.8312,0.7285,23.0278,72.6052,22.998,72.607,Kalupur Station,Maninagar
7,0,0,Maninagar Rd,secondary,0,5000,50.0,360.0,2800,2380,1800.0,1.556,676.18,gridlock,316.17999999999995,0.5324026146883967,4,0.4545,0.4,0.375,0.5882,0.5882,0.0,0.8312,0.7285,22.998,72.607,23.0278,72.6052,Maninagar,Kalupur Station
1,5,0,Sarkhej Rd,secondary,0,8000,60.0,600.0,3200,2720,1800.0,1.778,838.285,gridlock,238.28499999999997,0.5725976249127683,4,1.0,0.8,1.0,0.8235,0.8235,0.0,1.0,1.0,23.03,72.576,22.99,72.5,Ashram Rd,Sarkhej
5,1,0,Sarkhej Rd,secondary,0,8000,60.0,600.0,3200,2720,1800.0,1.778,838.285,gridlock,238.28499999999997,0.5725976249127683,4,1.0,0.8,1.0,0.8235,0.8235,0.0,1.0,1.0,22.99,72.5,23.03,72.576,Sarkhej,Ashram Rd
