u,v,key,name,highway,oneway,length,speed_kph,travel_time,traffic_volume,PCU,capacity,vc_ratio,congested_time,congestion_class,delay_sec,speed_efficiency,highway_code,length_norm,speed_kph_norm,travel_time_norm,traffic_volume_norm,PCU_norm,capacity_norm,vc_ratio_norm,congested_time_norm,u_lat,u_lon,v_lat,v_lon,u_name,v_name
4,5,0,Hinjewadi Phase,primary,0,3000,60.0,180.0,1500,1275,3600.0,0.417,180.81,moderate,0.8100000000000023,0.9955201592832255,5,0.1935,0.6667,0.0,0.0,0.0,0.5,0.1307,0.0,18.5912,73.7382,18.601,73.7615,Hinjewadi IT Park,Wakad
5,4,0,Hinjewadi Phase,primary,0,3000,60.0,180.0,1500,1275,3600.0,0.417,180.81,moderate,0.8100000000000023,0.9955201592832255,5,0.1935,0.6667,0.0,0.0,0.0,0.5,0.1307,0.0,18.601,73.7615,18.5912,73.7382,Wakad,Hinjewadi IT Park
4,13,0,Wakad-Hinjewadi,motorway,1,4000,60.0,240.0,1600,1360,5400.0,0.296,240.28,free,0.28000000000000114,0.9988346928583319,7,0.3548,0.6667,0.1667,0.04,0.04,1.0,0.0,0.155,18.5912,73.7382,18.6629,73.7638,Hinjewadi IT Park,Nigdi
5,11,0,Wakad Rd,primary,0,4000,50.0,288.0,2200,1870,3600.0,0.611,294.03,moderate,6.029999999999973,0.9794918885827978,5,0.3548,0.4,0.3,0.28,0.28,0.5,0.3402,0.2952,18.601,73.7615,18.6297,73.7997,Wakad,Pimpri
11,5,0,Wakad Rd,primary,0,4000,50.0,288.0,2200,1870,3600.0,0.611,294.03,moderate,6.029999999999973,0.9794918885827978,5,0.3548,0.4,0.3,0.28,0.28,0.5,0.3402,0.2952,18.6297,73.7997,18.601,73.7615,Pimpri,Wakad
6,7,0,Kharadi Bypass,primary,0,3500,55.0,229.09,2800,2380,3600.0,0.778,241.67,heavy,12.579999999999984,0.9479493072822821,5,0.2742,0.5333,0.1364,0.52,0.52,0.5,0.5205,0.1587,18.5535,73.9401,18.5679,73.9143,Kharadi,Viman Nagar
7,6,0,Kharadi Bypass,primary,0,3500,55.0,229.09,2800,2380,3600.0,0.778,241.67,heavy,12.579999999999984,0.9479493072822821,5,0.2742,0.5333,0.1364,0.52,0.52,0.5,0.5205,0.1587,18.5679,73.9143,18.5535,73.9401,Viman Nagar,Kharadi
6,8,0,Solapur Rd,primary,0,5000,55.0,327.27,3000,2550,3600.0,0.833,350.95,heavy,23.680000000000007,0.9325337719695891,5,0.5161,0.5333,0.4091,0.6,0.6,0.5,0.5799,0.4436,18.5535,73.9401,18.5018,73.926,Kharadi,Hadapsar
8,6,0,Solapur Rd,primary,0,5000,55.0,327.27,3000,2550,3600.0,0.833,350.95,heavy,23.680000000000007,0.9325337719695891,5,0.5161,0.5333,0.4091,0.6,0.6,0.5,0.5799,0.4436,18.5018,73.926,18.5535,73.9401,Hadapsar,Kharadi
7,14,0,Airport Rd,primary,0,3000,50.0,216.0,2500,2125,3600.0,0.694,223.54,moderate,7.539999999999992,0.9662700187885838,5,0.1935,0.4,0.1,0.4,0.4,0.5,0.4298,0.1114,18.5679,73.9143,18.5618,73.8978,Viman Nagar,Yerwada
14,7,0,Airport Rd,primary,0,3000,50.0,216.0,2500,2125,3600.0,0.694,223.54,moderate,7.539999999999992,0.9662700187885838,5,0.1935,0.4,0.1,0.4,0.4,0.5,0.4298,0.1114,18.5618,73.8978,18.5679,73.9143,Yerwada,Viman Nagar
8,10,0,Katraj-Bypass,secondary,0,4000,45.0,320.0,2200,1870,1800.0,1.222,427.11,gridlock,107.11000000000001,0.749221512022664,4,0.3548,0.2667,0.3889,0.28,0.28,0.0,1.0,0.6421,18.5018,73.926,18.4503,73.8624,Hadapsar,Katraj
10,8,0,Katraj-Bypass,secondary,0,4000,45.0,320.0,2200,1870,1800.0,1.222,427.11,gridlock,107.11000000000001,0.749221512022664,4,0.3548,0.2667,0.3889,0.28,0.28,0.0,1.0,0.6421,18.4503,73.8624,18.5018,73.926,Katraj,Hadapsar
9,10,0,NH-48 Pune,secondary,0,5000,50.0,360.0,2000,1700,1800.0,1.111,442.3,gridlock,82.30000000000001,0.813927198733891,4,0.5161,0.4,0.5,0.2,0.2,0.0,0.8801,0.6817,18.4697,73.8175,18.4503,73.8624,Sinhagad Rd,Katraj
10,9,0,NH-48 Pune,secondary,0,5000,50.0,360.0,2000,1700,1800.0,1.111,442.3,gridlock,82.30000000000001,0.813927198733891,4,0.5161,0.4,0.5,0.2,0.2,0.0,0.8801,0.6817,18.4503,73.8624,18.4697,73.8175,Katraj,Sinhagad Rd
11,12,0,Old Mumbai-Pune,primary,0,4000,50.0,288.0,3500,2975,3600.0,0.972,326.6,heavy,38.60000000000002,0.8818126148193509,5,0.3548,0.4,0.3,0.8,0.8,0.5,0.73,0.3801,18.6297,73.7997,18.6488,73.7898,Pimpri,Chinchwad
12,11,0,Old Mumbai-Pune,primary,0,4000,50.0,288.0,3500,2975,3600.0,0.972,326.6,heavy,38.60000000000002,0.8818126148193509,5,0.3548,0.4,0.3,0.8,0.8,0.5,0.73,0.3801,18.6488,73.7898,18.6297,73.7997,Chinchwad,Pimpri
12,13,0,Chinchwad Rd,secondary,0,2500,40.0,225.0,2000,1700,1800.0,1.111,276.44,gridlock,51.44,0.8139198379395166,4,0.1129,0.1333,0.125,0.2,0.2,0.0,0.8801,0.2493,18.6488,73.7898,18.6629,73.7638,Chinchwad,Nigdi
13,12,0,Chinchwad Rd,secondary,0,2500,40.0,225.0,2000,1700,1800.0,1.111,276.44,gridlock,51.44,0.8139198379395166,4,0.1129,0.1333,0.125,0.2,0.2,0.0,0.8801,0.2493,18.6629,73.7638,18.6488,73.7898,Nigdi,Chinchwad
13,4,0,Nigdi-Hinjewadi,secondary,0,5000,50.0,360.0,1800,1530,1800.0,1.0,414.0,gridlock,54.0,0.8695652173913043,4,0.5161,0.4,0.5,0.12,0.12,0.0,0.7603,0.6079,18.6629,73.7638,18.5912,73.7382,Nigdi,Hinjewadi IT Park
4,13,0,Nigdi-Hinjewadi,secondary,0,5000,50.0,360.0,1800,1530,1800.0,1.0,414.0,gridlock,54.0,0.8695652173913043,4,0.5161,0.4,0.5,0.12,0.12,0.0,0.7603,0.6079,18.5912,73.7382,18.6629,73.7638,Hinjewadi IT Park,Nigdi
14,7,0,Kalyani Nagar Rd,secondary,0,2500,40.0,225.0,2200,1870,1800.0,1.222,300.31,gridlock,75.31,0.7492258000066598,4,0.1129,0.1333,0.125,0.28,0.28,0.0,1.0,0.3115,18.5618,73.8978,18.5679,73.9143,Yerwada,Viman Nagar
7,14,0,Kalyani Nagar Rd,secondary,0,2500,40.0,225.0,2200,1870,1800.0,1.222,300.31,gridlock,75.31,0.7492258000066598,4,0.1129,0.1333,0.125,0.28,0.28,0.0,1.0,0.3115,18.5679,73.9143,18.5618,73.8978,Viman Nagar,Yerwada
15,8,0,Undri Rd,secondary,0,4000,40.0,360.0,1800,1530,1800.0,1.0,414.0,gridlock,54.0,0.8695652173913044,4,0.3548,0.1333,0.5,0.12,0.12,0.0,0.7603,0.6079,18.4671,73.8979,18.5018,73.926,Kondhwa,Hadapsar
8,15,0,Undri Rd,secondary,0,4000,40.0,360.0,1800,1530,1800.0,1.0,414.0,gridlock,54.0,0.8695652173913044,4,0.3548,0.1333,0.5,0.12,0.12,0.0,0.7603,0.6079,18.5018,73.926,18.4671,73.8979,Hadapsar,Kondhwa
0,6,0,Mundhwa Rd,primary,0,6000,50.0,432.0,2800,2380,3600.0,0.778,455.71,heavy,23.70999999999998,0.9479712975357135,5,0.6774,0.4,0.7,0.52,0.52,0.5,0.5205,0.7167,18.5283,73.874,18.5535,73.9401,Pune Jn. Station,Kharadi
6,0,0,Mundhwa Rd,primary,0,6000,50.0,432.0,2800,2380,3600.0,0.778,455.71,heavy,23.70999999999998,0.9479712975357135,5,0.6774,0.4,0.7,0.52,0.52,0.5,0.5205,0.7167,18.5535,73.9401,18.5283,73.874,Kharadi,Pune Jn. Station
1,11,0,NH-48,motorway,1,8000,72.5,540.0,4000,3400,5400.0,0.741,564.39,heavy,24.389999999999986,0.7038419874738122,7,1.0,1.0,1.0,1.0,1.0,1.0,0.4806,1.0,18.5308,73.8474,18.6297,73.7997,Shivajinagar,Pimpri
