u,v,key,name,highway,oneway,length,speed_kph,travel_time,traffic_volume,PCU,capacity,vc_ratio,congested_time,congestion_class,delay_sec,speed_efficiency,highway_code,length_norm,speed_kph_norm,travel_time_norm,traffic_volume_norm,PCU_norm,capacity_norm,vc_ratio_norm,congested_time_norm,u_lat,u_lon,v_lat,v_lon,u_name,v_name
6,0,0,Kamptee Rd,primary,0,7000,55.0,458.18,2500,2125,3600.0,0.694,474.17,moderate,15.990000000000009,0.9662817516540866,5,0.537,0.4545,0.8036,0.5,0.5,0.5,0.195,0.7779,21.195,79.135,21.1438,79.0882,Kamptee Rd,Nagpur Railway Stn
0,6,0,Kamptee Rd,primary,0,7000,55.0,458.18,2500,2125,3600.0,0.694,474.17,moderate,15.990000000000009,0.9662817516540866,5,0.537,0.4545,0.8036,0.5,0.5,0.5,0.195,0.7779,21.1438,79.0882,21.195,79.135,Nagpur Railway Stn,Kamptee Rd
7,0,0,Amravati Rd,primary,0,9000,60.0,540.0,2800,2380,3600.0,0.778,569.64,heavy,29.639999999999986,0.947967137139246,5,0.7222,0.5455,1.0,0.65,0.65,0.5,0.3571,1.0,21.165,79.0,21.1438,79.0882,Amravati Rd,Nagpur Railway Stn
0,7,0,Amravati Rd,primary,0,9000,60.0,540.0,2800,2380,3600.0,0.778,569.64,heavy,29.639999999999986,0.947967137139246,5,0.7222,0.5455,1.0,0.65,0.65,0.5,0.3571,1.0,21.1438,79.0882,21.165,79.0,Nagpur Railway Stn,Amravati Rd
8,10,0,Hingna Rd,secondary,0,6000,50.0,432.0,1800,1530,1800.0,1.0,496.8,gridlock,64.80000000000001,0.8695652173913043,4,0.4444,0.3636,0.7407,0.15,0.15,0.0,0.7857,0.8306,21.105,79.0,21.13,79.06,Hingna MIDC,Manish Nagar
10,8,0,Hingna Rd,secondary,0,6000,50.0,432.0,1800,1530,1800.0,1.0,496.8,gridlock,64.80000000000001,0.8695652173913043,4,0.4444,0.3636,0.7407,0.15,0.15,0.0,0.7857,0.8306,21.13,79.06,21.105,79.0,Manish Nagar,Hingna MIDC
9,4,0,Butibori Rd,motorway,1,10000,85.0,360.0,3200,2720,5400.0,0.593,366.66,moderate,6.660000000000025,1.0,7,0.8148,1.0,0.5679,0.85,0.85,1.0,0.0,0.5279,21.045,79.05,21.093,79.068,Butibori,Wardha Rd
10,2,0,Inner Ring Rd,secondary,0,4000,40.0,360.0,1800,1530,1800.0,1.0,414.0,gridlock,54.0,0.8695652173913044,4,0.2593,0.1818,0.5679,0.15,0.15,0.0,0.7857,0.638,21.13,79.06,21.145,79.07,Manish Nagar,Dharampeth
2,10,0,Inner Ring Rd,secondary,0,4000,40.0,360.0,1800,1530,1800.0,1.0,414.0,gridlock,54.0,0.8695652173913044,4,0.2593,0.1818,0.5679,0.15,0.15,0.0,0.7857,0.638,21.145,79.07,21.13,79.06,Dharampeth,Manish Nagar
11,3,0,Laxmi Nagar Rd,secondary,0,2000,35.0,205.71,1600,1360,1800.0,0.889,224.98,heavy,19.269999999999982,0.9143669913516123,4,0.0741,0.0909,0.1975,0.05,0.05,0.0,0.5714,0.1983,21.1575,79.0876,21.152,79.076,Civil Lines,Sadar Bazaar
3,11,0,Laxmi Nagar Rd,secondary,0,2000,35.0,205.71,1600,1360,1800.0,0.889,224.98,heavy,19.269999999999982,0.9143669913516123,4,0.0741,0.0909,0.1975,0.05,0.05,0.0,0.5714,0.1983,21.152,79.076,21.1575,79.0876,Sadar Bazaar,Civil Lines
12,4,0,Wardha Inner,primary,0,3000,45.0,240.0,2200,1870,3600.0,0.611,245.02,moderate,5.02000000000001,0.9795118765815035,5,0.1667,0.2727,0.2798,0.35,0.35,0.5,0.0347,0.2449,21.1423,79.1055,21.093,79.068,Itwari,Wardha Rd
4,12,0,Wardha Inner,primary,0,3000,45.0,240.0,2200,1870,3600.0,0.611,245.02,moderate,5.02000000000001,0.9795118765815035,5,0.1667,0.2727,0.2798,0.35,0.35,0.5,0.0347,0.2449,21.093,79.068,21.1423,79.1055,Wardha Rd,Itwari
0,11,0,Residency Rd,secondary,0,2500,35.0,257.14,1800,1530,1800.0,1.0,295.71,gridlock,38.56999999999999,0.8695778199684054,4,0.1204,0.0909,0.321,0.15,0.15,0.0,0.7857,0.3628,21.1438,79.0882,21.1575,79.0876,Nagpur Railway Stn,Civil Lines
11,0,0,Residency Rd,secondary,0,2500,35.0,257.14,1800,1530,1800.0,1.0,295.71,gridlock,38.56999999999999,0.8695778199684054,4,0.1204,0.0909,0.321,0.15,0.15,0.0,0.7857,0.3628,21.1575,79.0876,21.1438,79.0882,Civil Lines,Nagpur Railway Stn
2,7,0,Amravati Bypass,primary,0,8000,55.0,523.64,2500,2125,3600.0,0.694,541.9,moderate,18.25999999999999,0.9662970356825312,5,0.6296,0.4545,0.9607,0.5,0.5,0.5,0.195,0.9355,21.145,79.07,21.165,79.0,Dharampeth,Amravati Rd
7,2,0,Amravati Bypass,primary,0,8000,55.0,523.64,2500,2125,3600.0,0.694,541.9,moderate,18.25999999999999,0.9662970356825312,5,0.6296,0.4545,0.9607,0.5,0.5,0.5,0.195,0.9355,21.165,79.0,21.145,79.07,Amravati Rd,Dharampeth
