u,v,key,name,highway,oneway,length,speed_kph,travel_time,traffic_volume,PCU,capacity,vc_ratio,congested_time,congestion_class,delay_sec,speed_efficiency,highway_code,length_norm,speed_kph_norm,travel_time_norm,traffic_volume_norm,PCU_norm,capacity_norm,vc_ratio_norm,congested_time_norm,u_lat,u_lon,v_lat,v_lon,u_name,v_name
18,8,0,Powai Rd,secondary,0,4000,45.0,320.0,2500,2125,1800.0,1.389,498.61,gridlock,178.61,0.6417841599647017,4,0.4706,0.4286,0.7778,0.0909,0.0909,0.0,0.5524,0.5534,19.143,72.942,19.1176,72.906,Bhandup,Powai
9,10,0,New Link Rd,primary,0,2500,50.0,180.0,4500,3825,3600.0,1.25,245.92,gridlock,65.91999999999999,0.7319453480806767,5,0.1176,0.5714,0.0,0.697,0.697,0.5,0.4403,0.0426,19.1663,72.8526,19.187,72.8478,Goregaon,Malad
10,9,0,New Link Rd,primary,0,2500,50.0,180.0,4500,3825,3600.0,1.25,245.92,gridlock,65.91999999999999,0.7319453480806767,5,0.1176,0.5714,0.0,0.697,0.697,0.5,0.4403,0.0426,19.187,72.8478,19.1663,72.8526,Malad,Goregaon
10,11,0,SV Rd,primary,0,3000,45.0,240.0,4200,3570,3600.0,1.167,306.69,gridlock,66.69,0.7825491538687274,5,0.2353,0.4286,0.3333,0.6061,0.6061,0.5,0.3734,0.1655,19.187,72.8478,19.2307,72.8567,Malad,Borivali
11,10,0,SV Rd,primary,0,3000,45.0,240.0,4200,3570,3600.0,1.167,306.69,gridlock,66.69,0.7825491538687274,5,0.2353,0.4286,0.3333,0.6061,0.6061,0.5,0.3734,0.1655,19.2307,72.8567,19.187,72.8478,Borivali,Malad
12,13,0,Chembur Rd,secondary,0,2500,40.0,225.0,3000,2550,1800.0,1.667,485.42,gridlock,260.42,0.46351613036133654,4,0.1176,0.2857,0.25,0.2424,0.2424,0.0,0.7766,0.5268,19.062,72.9006,19.0389,72.8619,Chembur,Sion
13,12,0,Chembur Rd,secondary,0,2500,40.0,225.0,3000,2550,1800.0,1.667,485.42,gridlock,260.42,0.46351613036133654,4,0.1176,0.2857,0.25,0.2424,0.2424,0.0,0.7766,0.5268,19.0389,72.8619,19.062,72.9006,Sion,Chembur
13,4,0,Kurla Rd,secondary,0,2000,35.0,205.71,3500,2975,1800.0,1.944,646.82,gridlock,441.11,0.3180394633967498,4,0.0,0.1429,0.1428,0.3939,0.3939,0.0,1.0,0.8531,19.0389,72.8619,19.0668,72.8797,Sion,Kurla
4,13,0,Kurla Rd,secondary,0,2000,35.0,205.71,3500,2975,1800.0,1.944,646.82,gridlock,441.11,0.3180394633967498,4,0.0,0.1429,0.1428,0.3939,0.3939,0.0,1.0,0.8531,19.0668,72.8797,19.0389,72.8619,Kurla,Sion
14,18,0,Eastern Hwy,secondary,0,4000,50.0,288.0,3200,2720,1800.0,1.778,719.51,gridlock,431.51,0.40027240761073507,4,0.4706,0.5714,0.6,0.303,0.303,0.0,0.8661,1.0,19.1768,72.9558,19.143,72.942,Mulund,Bhandup
18,14,0,Eastern Hwy,secondary,0,4000,50.0,288.0,3200,2720,1800.0,1.778,719.51,gridlock,431.51,0.40027240761073507,4,0.4706,0.5714,0.6,0.303,0.303,0.0,0.8661,1.0,19.143,72.942,19.1768,72.9558,Bhandup,Mulund
15,16,0,Thane-Belapur Rd,motorway,1,6000,65.0,308.57,4500,3825,5400.0,0.833,330.89,heavy,22.319999999999993,1.0,7,0.9412,1.0,0.7143,0.697,0.697,1.0,0.104,0.2144,19.033,73.0297,19.0771,73.0071,Navi Mumbai,Vashi
16,4,0,Trans Harbour Link,motorway,1,6250,65.0,360.0,3800,3230,5400.0,0.704,373.24,heavy,13.240000000000009,0.9274296596127054,7,1.0,1.0,1.0,0.4848,0.4848,1.0,0.0,0.3,19.0771,73.0071,19.0668,72.8797,Vashi,Kurla
17,0,0,Colaba Causeway,secondary,0,2500,30.0,300.0,2200,1870,1800.0,1.222,400.42,gridlock,100.42000000000002,0.7492133260076919,4,0.1176,0.0,0.6667,0.0,0.0,0.0,0.4177,0.355,18.9067,72.8147,18.9398,72.8354,Colaba,CST Station
0,17,0,Colaba Causeway,secondary,0,2500,30.0,300.0,2200,1870,1800.0,1.222,400.42,gridlock,100.42000000000002,0.7492133260076919,4,0.1176,0.0,0.6667,0.0,0.0,0.0,0.4177,0.355,18.9398,72.8354,18.9067,72.8147,CST Station,Colaba
18,19,0,Bhandup Complex Rd,secondary,0,2500,40.0,225.0,2800,2380,1800.0,1.556,422.61,gridlock,197.61,0.5324057641797402,4,0.1176,0.2857,0.25,0.1818,0.1818,0.0,0.6871,0.3998,19.143,72.942,19.086,72.9082,Bhandup,Ghatkopar
19,18,0,Bhandup Complex Rd,secondary,0,2500,40.0,225.0,2800,2380,1800.0,1.556,422.61,gridlock,197.61,0.5324057641797402,4,0.1176,0.2857,0.25,0.1818,0.1818,0.0,0.6871,0.3998,19.086,72.9082,19.143,72.942,Ghatkopar,Bhandup
19,12,0,Ramabai Rd,secondary,0,2000,35.0,205.71,3200,2720,1800.0,1.778,513.94,gridlock,308.23,0.40026906976356325,4,0.0,0.1429,0.1428,0.303,0.303,0.0,0.8661,0.5844,19.086,72.9082,19.062,72.9006,Ghatkopar,Chembur
12,19,0,Ramabai Rd,secondary,0,2000,35.0,205.71,3200,2720,1800.0,1.778,513.94,gridlock,308.23,0.40026906976356325,4,0.0,0.1429,0.1428,0.303,0.303,0.0,0.8661,0.5844,19.062,72.9006,19.086,72.9082,Chembur,Ghatkopar
11,5,0,NH-48,motorway,1,6250,65.0,360.0,4800,4080,5400.0,0.889,393.71,heavy,33.70999999999998,0.8792101957121896,7,1.0,1.0,1.0,0.7879,0.7879,1.0,0.1492,0.3414,19.2307,72.8567,19.2183,72.9781,Borivali,Thane
