u,v,key,name,highway,oneway,length,speed_kph,travel_time,traffic_volume,PCU,capacity,vc_ratio,congested_time,congestion_class,delay_sec,speed_efficiency,highway_code,length_norm,speed_kph_norm,travel_time_norm,traffic_volume_norm,PCU_norm,capacity_norm,vc_ratio_norm,congested_time_norm,u_lat,u_lon,v_lat,v_lon,u_name,v_name
4,9,0,GST Rd,primary,0,3500,50.0,252.0,3500,2975,3600.0,0.972,285.77,heavy,33.76999999999998,0.8818280435315115,5,0.2222,0.5,0.208,0.6,0.6,0.5,0.3529,0.1472,12.9785,80.2209,13.0067,80.2206,Velachery,Guindy
10,3,0,Anna Nagar 2nd Ave,secondary,0,2500,35.0,257.14,2500,2125,1800.0,1.389,400.67,gridlock,143.53000000000003,0.6417821577429235,4,0.0741,0.0,0.2286,0.2,0.2,0.0,0.7412,0.4341,13.0694,80.1947,13.085,80.2101,Koyambedu,Anna Nagar
3,10,0,Anna Nagar 2nd Ave,secondary,0,2500,35.0,257.14,2500,2125,1800.0,1.389,400.67,gridlock,143.53000000000003,0.6417821577429235,4,0.0741,0.0,0.2286,0.2,0.2,0.0,0.7412,0.4341,13.085,80.2101,13.0694,80.1947,Anna Nagar,Koyambedu
11,19,0,Medavakkam Rd,secondary,0,4000,45.0,320.0,2500,2125,1800.0,1.389,498.61,gridlock,178.61,0.6417841599647017,4,0.2963,0.3333,0.48,0.2,0.2,0.0,0.7412,0.6786,12.9007,80.2274,12.9216,80.2,Sholinganallur,Medavakkam
19,11,0,Medavakkam Rd,secondary,0,4000,45.0,320.0,2500,2125,1800.0,1.389,498.61,gridlock,178.61,0.6417841599647017,4,0.2963,0.3333,0.48,0.2,0.2,0.0,0.7412,0.6786,12.9216,80.2,12.9007,80.2274,Medavakkam,Sholinganallur
12,13,0,Ennore Rd,secondary,0,3000,40.0,270.0,2800,2380,1800.0,1.556,507.14,gridlock,237.14,0.5323973656189612,4,0.1481,0.1667,0.28,0.32,0.32,0.0,0.8966,0.6999,13.1165,80.2361,13.1097,80.29,Perambur,Royapuram
13,12,0,Ennore Rd,secondary,0,3000,40.0,270.0,2800,2380,1800.0,1.556,507.14,gridlock,237.14,0.5323973656189612,4,0.1481,0.1667,0.28,0.32,0.32,0.0,0.8966,0.6999,13.1097,80.29,13.1165,80.2361,Royapuram,Perambur
13,0,0,Rajiv Gandhi Rd,primary,0,3500,50.0,252.0,3000,2550,3600.0,0.833,270.23,heavy,18.230000000000018,0.9325389483032973,5,0.2222,0.5,0.208,0.4,0.4,0.5,0.2235,0.1084,13.1097,80.29,13.0827,80.2707,Royapuram,Chennai Central
0,13,0,Rajiv Gandhi Rd,primary,0,3500,50.0,252.0,3000,2550,3600.0,0.833,270.23,heavy,18.230000000000018,0.9325389483032973,5,0.2222,0.5,0.208,0.4,0.4,0.5,0.2235,0.1084,13.0827,80.2707,13.1097,80.29,Chennai Central,Royapuram
14,7,0,Pallavaram-Tambaram,secondary,0,2500,40.0,225.0,2200,1870,1800.0,1.222,300.31,gridlock,75.31,0.7492258000066598,4,0.0741,0.1667,0.1,0.08,0.08,0.0,0.5857,0.1835,12.9675,80.1497,12.9249,80.1,Pallavaram,Tambaram
7,14,0,Pallavaram-Tambaram,secondary,0,2500,40.0,225.0,2200,1870,1800.0,1.222,300.31,gridlock,75.31,0.7492258000066598,4,0.0741,0.1667,0.1,0.08,0.08,0.0,0.5857,0.1835,12.9249,80.1,12.9675,80.1497,Tambaram,Pallavaram
15,14,0,Chromepet Rd,secondary,0,2000,35.0,205.71,2000,1700,1800.0,1.111,252.75,gridlock,47.03999999999999,0.8139041966935143,4,0.0,0.0,0.0228,0.0,0.0,0.0,0.4823,0.0648,12.9524,80.1432,12.9675,80.1497,Chrompet,Pallavaram
14,15,0,Chromepet Rd,secondary,0,2000,35.0,205.71,2000,1700,1800.0,1.111,252.75,gridlock,47.03999999999999,0.8139041966935143,4,0.0,0.0,0.0228,0.0,0.0,0.0,0.4823,0.0648,12.9675,80.1497,12.9524,80.1432,Pallavaram,Chrompet
16,1,0,Nungambakkam High,secondary,0,2000,35.0,205.71,3000,2550,1800.0,1.667,443.81,gridlock,238.1,0.46351881596693567,4,0.0,0.0,0.0228,0.4,0.4,0.0,1.0,0.5418,13.0604,80.2431,13.0418,80.2341,Nungambakkam,T Nagar
1,16,0,Nungambakkam High,secondary,0,2000,35.0,205.71,3000,2550,1800.0,1.667,443.81,gridlock,238.1,0.46351881596693567,4,0.0,0.0,0.0228,0.4,0.4,0.0,1.0,0.5418,13.0418,80.2341,13.0604,80.2431,T Nagar,Nungambakkam
17,13,0,Mint Rd,secondary,0,2500,40.0,225.0,2800,2380,1800.0,1.556,422.61,gridlock,197.61,0.5324057641797402,4,0.0741,0.1667,0.1,0.32,0.32,0.0,0.8966,0.4889,13.0732,80.2609,13.1097,80.29,Egmore,Royapuram
13,17,0,Mint Rd,secondary,0,2500,40.0,225.0,2800,2380,1800.0,1.556,422.61,gridlock,197.61,0.5324057641797402,4,0.0741,0.1667,0.1,0.32,0.32,0.0,0.8966,0.4889,13.1097,80.29,13.0732,80.2609,Royapuram,Egmore
18,2,0,ECR,primary,0,5000,60.0,300.0,2800,2380,3600.0,0.778,316.47,heavy,16.470000000000027,0.9479571523367144,5,0.4444,0.8333,0.4,0.32,0.32,0.5,0.1723,0.2239,12.9832,80.2608,13.0012,80.2565,Thiruvanmiyur,Adyar
2,18,0,ECR,primary,0,5000,60.0,300.0,2800,2380,3600.0,0.778,316.47,heavy,16.470000000000027,0.9479571523367144,5,0.4444,0.8333,0.4,0.32,0.32,0.5,0.1723,0.2239,13.0012,80.2565,12.9832,80.2608,Adyar,Thiruvanmiyur
19,4,0,Medavakkam Main,secondary,0,3000,40.0,270.0,2200,1870,1800.0,1.222,360.38,gridlock,90.38,0.7492091681003386,4,0.1481,0.1667,0.28,0.08,0.08,0.0,0.5857,0.3335,12.9216,80.2,12.9785,80.2209,Medavakkam,Velachery
4,19,0,Medavakkam Main,secondary,0,3000,40.0,270.0,2200,1870,1800.0,1.222,360.38,gridlock,90.38,0.7492091681003386,4,0.1481,0.1667,0.28,0.08,0.08,0.0,0.5857,0.3335,12.9785,80.2209,12.9216,80.2,Velachery,Medavakkam
