u,v,key,name,highway,oneway,length,speed_kph,travel_time,traffic_volume,PCU,capacity,vc_ratio,congested_time,congestion_class,delay_sec,speed_efficiency,highway_code,length_norm,speed_kph_norm,travel_time_norm,traffic_volume_norm,PCU_norm,capacity_norm,vc_ratio_norm,congested_time_norm,u_lat,u_lon,v_lat,v_lon,u_name,v_name
6,8,0,Vyttila Hub Rd,primary,0,2500,45.0,200.0,2500,2125,3600.0,0.694,206.98,moderate,6.97999999999999,0.9662769349695622,5,0.2105,0.3529,0.1084,0.5714,0.5,0.5,0.2489,0.0916,9.9454,76.3442,9.9697,76.3107,Thrippunithura,Vyttila
9,3,0,Kakkanad Link,secondary,0,4000,45.0,320.0,2000,1700,1800.0,1.111,393.16,gridlock,73.16000000000003,0.8139179977617256,4,0.5263,0.3529,0.3929,0.2857,0.25,0.0,0.8421,0.5033,10.0001,76.3003,10.0161,76.3407,Palarivattom,Kakkanad
3,9,0,Kakkanad Link,secondary,0,4000,45.0,320.0,2000,1700,1800.0,1.111,393.16,gridlock,73.16000000000003,0.8139179977617256,4,0.5263,0.3529,0.3929,0.2857,0.25,0.0,0.8421,0.5033,10.0161,76.3407,10.0001,76.3003,Kakkanad,Palarivattom
10,4,0,Kalamassery Rd,secondary,0,3000,40.0,270.0,2000,1700,1800.0,1.111,331.73,gridlock,61.73000000000002,0.8139149308172309,4,0.3158,0.2353,0.2744,0.2857,0.25,0.0,0.8421,0.3674,10.0538,76.3107,10.0267,76.3028,Kalamassery,Edapally
4,10,0,Kalamassery Rd,secondary,0,3000,40.0,270.0,2000,1700,1800.0,1.111,331.73,gridlock,61.73000000000002,0.8139149308172309,4,0.3158,0.2353,0.2744,0.2857,0.25,0.0,0.8421,0.3674,10.0267,76.3028,10.0538,76.3107,Edapally,Kalamassery
11,7,0,Mattancherry Rd,secondary,0,2000,30.0,240.0,1500,1275,1800.0,0.833,257.36,heavy,17.360000000000014,0.9325458501709666,4,0.1053,0.0,0.2032,0.0,0.0,0.0,0.4467,0.203,9.9579,76.253,9.9658,76.2421,Mattancherry,Fort Kochi
7,11,0,Mattancherry Rd,secondary,0,2000,30.0,240.0,1500,1275,1800.0,0.833,257.36,heavy,17.360000000000014,0.9325458501709666,4,0.1053,0.0,0.2032,0.0,0.0,0.0,0.4467,0.203,9.9658,76.2421,9.9579,76.253,Fort Kochi,Mattancherry
12,5,0,North Paravur Rd,secondary,0,6250,50.0,576.0,2000,1700,1800.0,1.111,617.7550000000001,gridlock,41.75500000000011,0.7284441242887552,4,1.0,0.4706,1.0,0.2857,0.25,0.0,0.8421,1.0,10.1555,76.216,10.1004,76.357,North Paravur,Aluva
5,12,0,North Paravur Rd,secondary,0,6250,50.0,576.0,2000,1700,1800.0,1.111,617.7550000000001,gridlock,41.75500000000011,0.7284441242887552,4,1.0,0.4706,1.0,0.2857,0.25,0.0,0.8421,1.0,10.1004,76.357,10.1555,76.216,Aluva,North Paravur
13,5,0,Perumbavoor Rd,secondary,0,6250,55.0,523.64,2200,1870,1800.0,1.222,617.7550000000001,gridlock,94.11500000000012,0.6622219311715956,4,1.0,0.5882,0.8758,0.4,0.35,0.0,1.0,1.0,10.1076,76.4783,10.1004,76.357,Perumbavoor,Aluva
5,13,0,Perumbavoor Rd,secondary,0,6250,55.0,523.64,2200,1870,1800.0,1.222,617.7550000000001,gridlock,94.11500000000012,0.6622219311715956,4,1.0,0.5882,0.8758,0.4,0.35,0.0,1.0,1.0,10.1004,76.357,10.1076,76.4783,Aluva,Perumbavoor
14,5,0,Angamaly Rd,primary,0,5000,55.0,327.27,2800,2380,3600.0,0.778,345.24,heavy,17.970000000000027,0.9479571523367144,5,0.7368,0.5882,0.4102,0.7429,0.65,0.5,0.3684,0.3973,10.1952,76.3862,10.1004,76.357,Angamaly,Aluva
5,14,0,Angamaly Rd,primary,0,5000,55.0,327.27,2800,2380,3600.0,0.778,345.24,heavy,17.970000000000027,0.9479571523367144,5,0.7368,0.5882,0.4102,0.7429,0.65,0.5,0.3684,0.3973,10.1004,76.357,10.1952,76.3862,Aluva,Angamaly
0,7,0,Banerji Rd,secondary,0,3500,35.0,360.0,2200,1870,1800.0,1.222,480.5,gridlock,120.5,0.7492195629552549,4,0.4211,0.1176,0.4878,0.4,0.35,0.0,1.0,0.6965,9.9312,76.2673,9.9658,76.2421,MG Rd Kochi,Fort Kochi
7,0,0,Banerji Rd,secondary,0,3500,35.0,360.0,2200,1870,1800.0,1.222,480.5,gridlock,120.5,0.7492195629552549,4,0.4211,0.1176,0.4878,0.4,0.35,0.0,1.0,0.6965,9.9658,76.2421,9.9312,76.2673,Fort Kochi,MG Rd Kochi
1,4,0,Edapally-Palarivattom,motorway,1,4000,60.0,240.0,3000,2550,5400.0,0.556,243.43,moderate,3.430000000000007,0.9859097071026579,7,0.5263,0.7059,0.2032,0.8571,0.75,1.0,0.0526,0.1722,9.9816,76.2999,10.0267,76.3028,Ernakulam Jn.,Edapally
