u,v,key,name,highway,oneway,length,speed_kph,travel_time,traffic_volume,PCU,capacity,vc_ratio,congested_time,congestion_class,delay_sec,speed_efficiency,highway_code,length_norm,speed_kph_norm,travel_time_norm,traffic_volume_norm,PCU_norm,capacity_norm,vc_ratio_norm,congested_time_norm,u_lat,u_lon,v_lat,v_lon,u_name,v_name
10,7,0,Kukatpally Main,secondary,0,4000,45.0,320.0,2500,2125,1800.0,1.389,498.61,gridlock,178.61,0.6417841599647017,4,0.4706,0.4286,0.4667,0.4118,0.4118,0.0,0.839,0.9232,17.46,78.36,17.4849,78.4138,Kondapur,Kukatpally
8,5,0,Dilsukhnagar Main,secondary,0,2500,40.0,225.0,2500,2125,1800.0,1.389,350.59,gridlock,125.58999999999997,0.6417752930773839,4,0.1176,0.2857,0.15,0.4118,0.4118,0.0,0.839,0.4917,17.3688,78.5256,17.3452,78.5522,Dilsukhnagar,LB Nagar
5,8,0,Dilsukhnagar Main,secondary,0,2500,40.0,225.0,2500,2125,1800.0,1.389,350.59,gridlock,125.58999999999997,0.6417752930773839,4,0.1176,0.2857,0.15,0.4118,0.4118,0.0,0.839,0.4917,17.3452,78.5522,17.3688,78.5256,LB Nagar,Dilsukhnagar
9,10,0,Kondapur Rd,secondary,0,2500,40.0,225.0,2200,1870,1800.0,1.222,300.31,gridlock,75.31,0.7492258000066598,4,0.1176,0.2857,0.15,0.2353,0.2353,0.0,0.6779,0.3451,17.4485,78.3887,17.46,78.36,Madhapur,Kondapur
10,9,0,Kondapur Rd,secondary,0,2500,40.0,225.0,2200,1870,1800.0,1.222,300.31,gridlock,75.31,0.7492258000066598,4,0.1176,0.2857,0.15,0.2353,0.2353,0.0,0.6779,0.3451,17.46,78.36,17.4485,78.3887,Kondapur,Madhapur
10,1,0,Hitech City Link,motorway,1,3000,60.0,180.0,2800,2380,5400.0,0.519,181.95,moderate,1.9499999999999886,0.989282769991756,7,0.2353,0.8571,0.0,0.5882,0.5882,1.0,0.0,0.0,17.46,78.36,17.4435,78.3772,Kondapur,Hitech City
11,7,0,BHEL-Kukatpally,secondary,0,5000,50.0,360.0,2000,1700,1800.0,1.111,442.3,gridlock,82.30000000000001,0.813927198733891,4,0.7059,0.5714,0.6,0.1176,0.1176,0.0,0.5709,0.759,17.505,78.337,17.4849,78.4138,BHEL,Kukatpally
7,11,0,BHEL-Kukatpally,secondary,0,5000,50.0,360.0,2000,1700,1800.0,1.111,442.3,gridlock,82.30000000000001,0.813927198733891,4,0.7059,0.5714,0.6,0.1176,0.1176,0.0,0.5709,0.759,17.4849,78.4138,17.505,78.337,Kukatpally,BHEL
12,2,0,NH-44,motorway,1,6250,65.0,411.43,3500,2975,5400.0,0.648,422.32,moderate,10.889999999999986,0.8196482434027423,7,1.0,1.0,0.7714,1.0,1.0,1.0,0.1244,0.7008,17.3954,78.5591,17.4401,78.4983,Uppal,Secunderabad Jn.
13,0,0,Falaknuma Rd,secondary,0,3500,35.0,360.0,1800,1530,1800.0,1.0,414.0,gridlock,54.0,0.8695652173913043,4,0.3529,0.1429,0.6,0.0,0.0,0.0,0.4638,0.6765,17.329,78.471,17.3616,78.4747,Falaknuma,Charminar
0,13,0,Falaknuma Rd,secondary,0,3500,35.0,360.0,1800,1530,1800.0,1.0,414.0,gridlock,54.0,0.8695652173913043,4,0.3529,0.1429,0.6,0.0,0.0,0.0,0.4638,0.6765,17.3616,78.4747,17.329,78.471,Charminar,Falaknuma
14,0,0,Shalibanda Rd,secondary,0,2000,30.0,240.0,2200,1870,1800.0,1.222,320.33,gridlock,80.32999999999998,0.7492273592857367,4,0.0,0.0,0.2,0.2353,0.2353,0.0,0.6779,0.4034,17.349,78.484,17.3616,78.4747,Old City,Charminar
0,14,0,Shalibanda Rd,secondary,0,2000,30.0,240.0,2200,1870,1800.0,1.222,320.33,gridlock,80.32999999999998,0.7492273592857367,4,0.0,0.0,0.2,0.2353,0.2353,0.0,0.6779,0.4034,17.3616,78.4747,17.349,78.484,Charminar,Old City
15,3,0,Panjagutta Rd,primary,0,3000,45.0,240.0,3200,2720,3600.0,0.889,262.47,heavy,22.470000000000027,0.9143902160246884,5,0.2353,0.4286,0.2,0.8235,0.8235,0.5,0.3568,0.2348,17.3838,78.4717,17.4156,78.4347,Nampally,Banjara Hills
3,15,0,Panjagutta Rd,primary,0,3000,45.0,240.0,3200,2720,3600.0,0.889,262.47,heavy,22.470000000000027,0.9143902160246884,5,0.2353,0.4286,0.2,0.8235,0.8235,0.5,0.3568,0.2348,17.4156,78.4347,17.3838,78.4717,Banjara Hills,Nampally
